index,A,B,C,D,E
1476,0.0012536334510260885,0.1791987066857412,0.7313662838163443,0.08808226157015255,9.911447673592527e-05
781,0.0011133997051522764,0.3693572224579628,0.3389398568306051,0.2835004283387087,0.007089092667571013
2374,3.70101856942809e-05,0.02905476819003744,0.2246699483959068,0.7078367738184743,0.03840149940988712
270,0.3154507456986389,0.6253984518587924,0.057700399208503395,0.0014502750776677787,1.2815639753217594e-07
9,0.0046456044457167086,0.20559446634357573,0.7725083434311512,0.017241305320339653,1.0280459216771088e-05
2535,2.3041822625779074e-07,0.0002944136219883625,0.01587017788237984,0.8495443280599061,0.13429085001749938
424,0.4228339996622028,0.5710399529645812,0.005908909309538378,0.00021713542812074345,2.6355567660328797e-09
1110,0.14463749304720183,0.6117329033774589,0.20552141488728803,0.03809189198037797,1.6296707673405866e-05
2515,0.005500791920846522,0.7052760577915781,0.2880298828784666,0.0011908352441617287,2.4321649471910633e-06
2274,0.7817462956435313,0.21034067508923293,0.007904415145776935,8.611663312499807e-06,2.4581464341143127e-09
2398,0.9234639775082246,0.07513627100749037,0.0013957735894303573,3.977853527460129e-06,4.1327182547157224e-11
406,2.4477293288142643e-10,1.573998672390352e-06,0.0001556753527214762,0.08573436449325912,0.914108385910574
606,0.0005298233117122734,0.12568149224880457,0.2507299114176627,0.6195748844181611,0.003483888603659355
2613,3.925331911372606e-11,1.4698006152454582e-06,0.0005964785570065888,0.07210731147164423,0.9272947401314805
705,5.226896854872815e-09,8.319925949084156e-05,0.0008597567004201688,0.5447319444778335,0.4543250943353586
1087,0.0014614298230681405,0.030372134486137084,0.9376762908180044,0.030453325375264486,3.6819497525864854e-05
614,4.984301439895905e-15,5.7418665911417475e-09,1.4375988288126456e-05,0.0021173768034383443,0.9978682414664019
1324,4.4044089448131135e-06,0.021187944942891782,0.21800322960027843,0.6711581197742188,0.08964630127366613
1431,1.5690034901811507e-05,0.07273849201483747,0.11475828736398619,0.7475510448031553,0.06493648578311927
863,0.06675619087728767,0.8363307364357379,0.09594912424446457,0.0009639071035780553,4.133893189441267e-08
122,6.85140132020868e-06,0.008647474888443711,0.5001756102524285,0.4847340214519617,0.006436042005845903
1033,2.0728487523446987e-08,0.002462401172725668,0.02794077568912889,0.9404358687518473,0.029160933657810747
1968,2.090452737124459e-11,1.3758878884325758e-06,0.000551002828755119,0.072727188899114,0.9267204323633379
2443,0.28760141047986876,0.6711218607830306,0.04081939409503696,0.000457328936880966,5.705182724512426e-09
1765,0.7176622074038583,0.280947418298076,0.001387336993182002,3.037302752940376e-06,2.1306665517842535e-12
1308,1.4868082324833688e-05,0.010227967396829874,0.13744717621640193,0.7880933856562657,0.06421660264817762
2018,4.4914098075377144e-08,5.5526156765296616e-05,0.004486700142252363,0.5942206053111193,0.4012371234757649
2323,0.00029916436504735973,0.16698965029396903,0.7102023759050484,0.12223957323059326,0.0002692362053418928
467,0.002719195159748265,0.2370464263259986,0.7349846189911224,0.025221949339703606,2.7810183427011223e-05
140,1.1972923598715203e-07,0.0007505274638712472,0.041600227287183184,0.7471395637722131,0.2105095617474964
2098,0.3331121304223403,0.6195259219005276,0.046197468397860215,0.001164043564857029,4.357144146946848e-07
28,0.04205386540163338,0.35615212170168203,0.5009833782308037,0.10074027735072419,7.035731515662495e-05
242,3.800672644774578e-06,0.00847735480594703,0.13734978709648898,0.6039934926350954,0.25017556478982395
2786,1.9620699251878354e-07,0.0001711703834059819,0.010765770271419506,0.8765316667806089,0.1125311963575731
1794,0.006469124403911134,0.4557626248431447,0.4501092625798935,0.08623677271048705,0.0014222154625635267
1273,5.184047084350912e-08,0.0002214679752488319,0.01311205244205593,0.8185704992645004,0.16809592847772387
856,2.690884264706381e-07,0.00038818308167447784,0.019401383729007828,0.9039224489623545,0.07628771513853669
1926,3.974886612191275e-08,0.0003493933440974632,0.03379266342856488,0.8718260076178531,0.09403189586061833
2346,8.866635156940722e-05,0.018178718919478625,0.4391100462880137,0.5405976019965585,0.002024966444379742
2834,1.0908327623101517e-07,0.00109106900956477,0.014042858592823598,0.24618999504647898,0.7386759682678564
2472,6.856061726693855e-07,0.006955707495386088,0.05972657365609901,0.7662828410422686,0.16703419220007362
1199,0.4167546624212381,0.5807805414687147,0.002443538072810064,2.1257987740336567e-05,4.9496863194650864e-11
587,9.057733884305033e-06,0.08110476527531649,0.47214992430288577,0.43267921311173724,0.014057039576176307
1448,1.8219747190448487e-06,0.0030566896960795833,0.05407145574306257,0.7191561851072452,0.22371384747889358
2446,0.9379870206956297,0.06192391324860627,8.901158067238082e-05,5.4475080182755705e-08,1.1359625433971594e-14
2879,5.1932825193183583e-17,6.088218418610645e-12,5.1199022977375067e-08,8.376895653286045e-05,0.9999161798383559
1567,3.762994483763098e-05,0.08036121234027484,0.3804019286920977,0.5335242954622086,0.005674933560581212
1234,3.6722957368103956e-08,0.0005841026241238433,0.029384271150971707,0.7296215348879452,0.2404100546140018
1685,0.8542839371814365,0.14107594019879913,0.0046079267661424715,3.219537278567048e-05,4.808360796344778e-10
1896,0.0003542783919720036,0.24074131760179554,0.39109338993773857,0.3663207282866069,0.001490285781887027
1778,0.19635501889325901,0.6582010794340764,0.14345940506863492,0.001983918294256016,5.783097737392689e-07
2038,2.284123148602587e-09,9.701202473570097e-06,0.00204604858692319,0.14534967890519276,0.8525945690212874
2670,1.7427364442134894e-13,1.416549464761828e-07,9.560229552637319e-05,0.015419694974082642,0.9844845610752702
