index,A,B,C,D,E
1476,0.0011048790153908954,0.32192730622105376,0.6503407890390358,0.02662484174294947,2.183981569932243e-06
781,0.0011619213472386948,0.020262266973511543,0.3382468331758678,0.5543214337860332,0.08600754471734884
2374,4.239446556020929e-05,0.014028157133432497,0.31723667949467405,0.6533568363471791,0.015335932559154128
270,0.4232989625834636,0.5670923082339047,0.009602643550736216,6.085582700396437e-06,4.919511118988439e-11
9,0.00037508045620141597,0.11476577917160995,0.8660597929533365,0.018797752306902636,1.5951119496576032e-06
2535,8.411927476015026e-08,3.456071487774165e-05,0.011134435340596736,0.7797848746018408,0.20904604522341003
424,0.9051364658494888,0.09458735512266214,0.00023366823949375182,4.2510705302406944e-05,8.305284435775684e-11
1110,0.10101269275741402,0.8139418440483358,0.0813866867161876,0.003658650578166266,1.2589989627353246e-07
2515,0.008761020177630204,0.8422239985602721,0.14886979801973876,0.00014516654662724034,1.669573160422955e-08
2274,0.8911773845478297,0.10728514967806228,0.001537220891794447,2.448664013757086e-07,1.591218557397761e-11
2398,0.9778062974410978,0.022001929041975437,0.00018874009623287774,3.0334126051422765e-06,8.088777517277447e-12
406,1.1045817404499047e-11,1.5771860521463429e-06,0.0006272804913238777,0.15441039377929752,0.8449607485322805
606,0.00036408566267634923,0.023246595562129498,0.14499949697164038,0.8250461773543976,0.006343644449156127
2613,3.656898620728365e-11,4.207228070463717e-06,0.0033300166023277743,0.4410153488319692,0.5556504273010635
705,1.4773569545399016e-09,3.010675679061819e-05,0.002803622736496684,0.8629185933135883,0.1342476757157673
1087,0.0003175319359496232,0.032391892953067415,0.9519955689816296,0.015292613531530587,2.3925978228412093e-06
614,3.771674842213287e-14,3.280990536848698e-08,8.907125728831581e-06,0.0020180032300454055,0.9979730568342827
1324,5.988269413239286e-08,0.002763870164594346,0.27419094081917145,0.6851213839468292,0.03792374518671091
1431,8.615751099242215e-07,0.040518708173279155,0.20020380922064868,0.7163519690665024,0.04292465196445982
863,0.13716847789278616,0.8423209918240843,0.020496848311587955,1.3681919005086508e-05,5.2536598011339245e-11
122,7.4978226218858e-09,0.001991978004375583,0.18796507060363776,0.8094264639169453,0.000616479977218823
1033,9.855835653269692e-11,0.0008699495135462207,0.02270845546446835,0.9308111532136205,0.04561044170980667
1968,3.4626376790347012e-12,6.550236956406663e-07,0.00023544474834388506,0.06127840941309855,0.9384854908113992
2443,0.1478306629236975,0.8399045304237533,0.01224994849270151,1.4858141888916185e-05,1.7958805869511296e-11
1765,0.7139435841783726,0.28584455697820177,0.0002118174024097293,4.144101475105259e-08,1.3221217579956008e-15
1308,4.095548113950976e-09,0.00018963625320980048,0.0227972215510713,0.8841737577005613,0.09283938039960932
2018,2.7030519664348197e-09,2.5928977989507117e-05,0.009113883033673798,0.5778948166338643,0.41296536865142036
2323,7.182863226687183e-06,0.1177481020455888,0.6762336444949503,0.20523425997230188,0.0007768106239323874
467,5.6082736913947164e-05,0.09644998943269663,0.8814637326589245,0.02202696071962537,3.234451839468649e-06
140,2.9737973668876017e-09,4.23252033026628e-05,0.014335900298498898,0.671077798350158,0.31454397317424315
2098,0.22516077881582164,0.7600764966663807,0.01471708673053835,4.563506434246e-05,2.7229166882755512e-09
28,0.0023055076741436663,0.5778325049204105,0.31546330209530016,0.10438516058331482,1.3524726830960752e-05
242,3.5778509485352305e-09,5.540942725848831e-05,0.008751663969274908,0.7358678006274846,0.25532512239813104
2786,3.345903980022311e-09,2.1192243321163088e-06,0.0012906367310117676,0.9336871794992805,0.06502006119947154
1794,0.003759463658568751,0.29924492478514286,0.5717874473291583,0.12513449387436504,7.367035276508406e-05
1273,2.7679818055320714e-09,0.0002731484771787403,0.033126628633391456,0.9257704226468663,0.04082979747458185
856,3.194306695841549e-06,0.00015915021516927318,0.010036401238577429,0.9457508261623101,0.044050428077247475
1926,3.9020479358365836e-10,7.4677817254487474e-06,0.005739164614948448,0.7108486005835793,0.2834047666295419
2346,1.2741084139583e-06,0.004809249887086727,0.6505374160776513,0.34414557463594625,0.0005064852909018751
2834,9.921212077504426e-14,2.557453255838039e-06,5.679691244531986e-05,0.04647722127617885,0.9534634243580209
2472,6.509592464151741e-07,0.007718961435447083,0.044231346886493,0.9114815766025816,0.03656746411623185
1199,0.9729744953845857,0.02688427140376353,0.00014119756807852888,3.56435716669231e-08,6.687128062726504e-16
587,1.7721217200960046e-08,0.00305501961750741,0.20227838737179596,0.7738766585044949,0.02078991678498447
1448,1.1358703461676018e-08,2.5004087025141748e-05,0.003458068717729079,0.685138042267771,0.3113788735687713
2446,0.9995396098000046,0.00046036260169082387,2.7434602050584867e-08,1.6370268527437527e-10,3.040758471939609e-18
2879,1.4427813441339275e-18,2.5828407886137115e-13,2.805222768401576e-09,0.00027496315068394674,0.9997250340438351
1567,3.863522441605629e-07,0.029174097766285847,0.2713506507027274,0.6962379234748933,0.003236941703849238
1234,5.1185813947074486e-09,0.00027918443339346963,0.022797381925022706,0.8695398422120761,0.10738358631092634
1685,0.944771952702528,0.05073550805732118,0.004287069097751767,0.00020546560981799037,4.532580941846783e-09
1896,6.548287906041727e-05,0.3348064697420092,0.4101597131373958,0.25479337150656334,0.00017496273497114685
1778,0.2893257466837005,0.6751105344993382,0.03550278986826223,6.092605347016319e-05,2.895228864855822e-09
2038,1.1420376561974214e-10,6.790421436583789e-07,0.00013513317949940553,0.028281960824183452,0.9715822268399696
2670,5.228722625882777e-16,2.5938216613148518e-11,2.5589077374625397e-07,0.0015003852700056144,0.9984993588132819
1350,1.61539667983257e-08,6.354783485317694e-06,0.004455564932822787,0.31890937242687173,0.6766286917028533
1440,0.04641277355806055,0.7620009850675894,0.19046857792560834,0.001117643642200773,1.980654096725228e-08
2369,8.113682816607462e-12,3.0709712579264434e-05,0.007862083843314166,0.31428955411874504,0.6778176523172478
161,1.403673829660871e-07,8.309202558154747e-05,0.006619730922244721,0.958466485497741,0.034830551187049835
24,1.529439145551339e-05,0.02446710499493389,0.07078294534624,0.8837873822655521,0.020947273001818336
1548,2.777534019168982e-11,3.07030912622201e-05,0.003621539364514653,0.7017916036857926,0.29455615383065514
