index,A,B,C,D,E
1476,0.004405286343612335,0.1277533039647577,0.7400881057268722,0.1277533039647577,0.0
781,0.30952380952380953,0.6190476190476191,0.07142857142857142,0.0,0.0
2374,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
270,0.16216216216216217,0.7702702702702703,0.06756756756756757,0.0,0.0
9,0.025,0.7,0.275,0.0,0.0
2535,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
424,0.47619047619047616,0.5238095238095238,0.0,0.0,0.0
1110,0.1323529411764706,0.7794117647058824,0.08823529411764706,0.0,0.0
2515,0.16216216216216217,0.7702702702702703,0.06756756756756757,0.0,0.0
2274,0.9859154929577465,0.014084507042253521,0.0,0.0,0.0
2398,0.9859154929577465,0.014084507042253521,0.0,0.0,0.0
406,0.0,0.0,0.0,0.09448818897637795,0.905511811023622
606,0.0,0.09803921568627451,0.45098039215686275,0.35294117647058826,0.09803921568627451
2613,0.0,0.0,0.023952095808383235,0.562874251497006,0.41317365269461076
705,0.0,0.0,0.023952095808383235,0.562874251497006,0.41317365269461076
1087,0.004405286343612335,0.1277533039647577,0.7400881057268722,0.1277533039647577,0.0
614,0.0,0.0,0.0,0.09448818897637795,0.905511811023622
1324,0.00980392156862745,0.13725490196078433,0.23529411764705882,0.4803921568627451,0.13725490196078433
1431,0.0,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111
863,0.025,0.7,0.275,0.0,0.0
122,0.02912621359223301,0.27184466019417475,0.5048543689320388,0.17475728155339806,0.019417475728155338
1033,0.0,0.06172839506172839,0.19753086419753085,0.7283950617283951,0.012345679012345678
1968,0.0,0.0,0.0,0.09448818897637795,0.905511811023622
2443,0.1323529411764706,0.7794117647058824,0.08823529411764706,0.0,0.0
1765,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0
1308,0.0,0.0,0.0,0.1839080459770115,0.8160919540229885
2018,0.0,0.0,0.0,0.1839080459770115,0.8160919540229885
2323,0.004405286343612335,0.1277533039647577,0.7400881057268722,0.1277533039647577,0.0
467,0.004405286343612335,0.1277533039647577,0.7400881057268722,0.1277533039647577,0.0
140,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
2098,0.1323529411764706,0.7794117647058824,0.08823529411764706,0.0,0.0
28,0.015873015873015872,0.5396825396825397,0.4444444444444444,0.0,0.0
242,0.0,0.09803921568627451,0.45098039215686275,0.35294117647058826,0.09803921568627451
2786,0.0,0.0,0.023952095808383235,0.562874251497006,0.41317365269461076
1794,0.004405286343612335,0.1277533039647577,0.7400881057268722,0.1277533039647577,0.0
1273,0.0,0.0,0.023952095808383235,0.562874251497006,0.41317365269461076
856,0.0,0.0,0.023952095808383235,0.562874251497006,0.41317365269461076
1926,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
2346,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
2834,0.0,0.0,0.0,0.1839080459770115,0.8160919540229885
2472,0.0,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111
1199,0.0,0.05555555555555555,0.0,0.7222222222222222,0.2222222222222222
587,0.0,0.09803921568627451,0.45098039215686275,0.35294117647058826,0.09803921568627451
1448,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
2446,0.9859154929577465,0.014084507042253521,0.0,0.0,0.0
2879,0.0,0.0,0.0,0.09448818897637795,0.905511811023622
1567,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
1234,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
1685,0.9859154929577465,0.014084507042253521,0.0,0.0,0.0
1896,0.0,0.40625,0.4375,0.125,0.03125
1778,0.1323529411764706,0.7794117647058824,0.08823529411764706,0.0,0.0
2038,0.0,0.0,0.0,0.09448818897637795,0.905511811023622
2670,0.0,0.0,0.023952095808383235,0.562874251497006,0.41317365269461076
1350,0.0,0.0,0.023952095808383235,0.562874251497006,0.41317365269461076
1440,0.16216216216216217,0.7702702702702703,0.06756756756756757,0.0,0.0
2369,0.0,0.0,0.023952095808383235,0.562874251497006,0.41317365269461076
161,0.0,0.0,0.023952095808383235,0.562874251497006,0.41317365269461076
24,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
1548,0.0,0.0,0.023952095808383235,0.562874251497006,0.41317365269461076
2636,0.0,0.0,0.0,0.1839080459770115,0.8160919540229885
1236,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
1583,0.015873015873015872,0.5396825396825397,0.4444444444444444,0.0,0.0
2291,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
2132,0.015873015873015872,0.5396825396825397,0.4444444444444444,0.0,0.0
746,0.0,0.0,0.0,0.04,0.96
1090,0.025,0.7,0.275,0.0,0.0
2511,0.004405286343612335,0.1277533039647577,0.7400881057268722,0.1277533039647577,0.0
1174,0.03333333333333333,0.9333333333333333,0.03333333333333333,0.0,0.0
502,0.03333333333333333,0.9333333333333333,0.03333333333333333,0.0,0.0
1801,0.025,0.7,0.275,0.0,0.0
375,0.02912621359223301,0.27184466019417475,0.5048543689320388,0.17475728155339806,0.019417475728155338
709,0.0,0.0,0.0,0.09448818897637795,0.905511811023622
323,0.015873015873015872,0.5396825396825397,0.4444444444444444,0.0,0.0
2295,0.0,0.06172839506172839,0.19753086419753085,0.7283950617283951,0.012345679012345678
2454,0.1323529411764706,0.7794117647058824,0.08823529411764706,0.0,0.0
1631,0.0,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111
632,0.0,0.09803921568627451,0.45098039215686275,0.35294117647058826,0.09803921568627451
1607,0.00980392156862745,0.13725490196078433,0.23529411764705882,0.4803921568627451,0.13725490196078433
1612,0.0,0.09803921568627451,0.45098039215686275,0.35294117647058826,0.09803921568627451
529,0.025,0.7,0.275,0.0,0.0
592,0.004405286343612335,0.1277533039647577,0.7400881057268722,0.1277533039647577,0.0
1423,0.004405286343612335,0.1277533039647577,0.7400881057268722,0.1277533039647577,0.0
2099,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0
1863,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
144,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
589,0.30952380952380953,0.6190476190476191,0.07142857142857142,0.0,0.0
673,0.0,0.40625,0.4375,0.125,0.03125
2353,0.03333333333333333,0.9333333333333333,0.03333333333333333,0.0,0.0
789,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
2164,0.004405286343612335,0.1277533039647577,0.7400881057268722,0.1277533039647577,0.0
531,0.16216216216216217,0.7702702702702703,0.06756756756756757,0.0,0.0
1879,0.0,0.045454545454545456,0.045454545454545456,0.4090909090909091,0.5
2724,0.00980392156862745,0.13725490196078433,0.23529411764705882,0.4803921568627451,0.13725490196078433
2812,0.004405286343612335,0.1277533039647577,0.7400881057268722,0.1277533039647577,0.0
484,0.03333333333333333,0.9333333333333333,0.03333333333333333,0.0,0.0
2420,0.015873015873015872,0.5396825396825397,0.4444444444444444,0.0,0.0
157,0.00980392156862745,0.13725490196078433,0.23529411764705882,0.4803921568627451,0.13725490196078433
1453,0.35714285714285715,0.6071428571428571,0.0,0.03571428571428571,0.0
1315,0.0,0.0,0.023952095808383235,0.562874251497006,0.41317365269461076
1224,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
1141,0.015873015873015872,0.5396825396825397,0.4444444444444444,0.0,0.0
591,0.16216216216216217,0.7702702702702703,0.06756756756756757,0.0,0.0
1921,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
2586,0.0,0.045454545454545456,0.045454545454545456,0.4090909090909091,0.5
1185,0.02912621359223301,0.27184466019417475,0.5048543689320388,0.17475728155339806,0.019417475728155338
902,0.0,0.0,0.0,0.1839080459770115,0.8160919540229885
128,0.00980392156862745,0.13725490196078433,0.23529411764705882,0.4803921568627451,0.13725490196078433
191,0.0,0.06172839506172839,0.19753086419753085,0.7283950617283951,0.012345679012345678
449,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0
2388,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0
1956,0.0,0.0,0.0,0.1839080459770115,0.8160919540229885
95,0.004405286343612335,0.1277533039647577,0.7400881057268722,0.1277533039647577,0.0
1684,0.9859154929577465,0.014084507042253521,0.0,0.0,0.0
1881,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
849,0.015873015873015872,0.5396825396825397,0.4444444444444444,0.0,0.0
2521,0.0,0.09803921568627451,0.45098039215686275,0.35294117647058826,0.09803921568627451
2037,0.0,0.0,0.023952095808383235,0.562874251497006,0.41317365269461076
1298,0.0,0.0,0.0,0.1839080459770115,0.8160919540229885
1208,0.02912621359223301,0.27184466019417475,0.5048543689320388,0.17475728155339806,0.019417475728155338
2790,0.03333333333333333,0.9333333333333333,0.03333333333333333,0.0,0.0
2723,0.0,0.0,0.023952095808383235,0.562874251497006,0.41317365269461076
1410,0.0,0.06172839506172839,0.19753086419753085,0.7283950617283951,0.012345679012345678
1846,0.004405286343612335,0.1277533039647577,0.7400881057268722,0.1277533039647577,0.0
1034,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
2765,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
967,0.9523809523809523,0.047619047619047616,0.0,0.0,0.0
2372,0.0,0.0,0.0,0.09448818897637795,0.905511811023622
1120,0.015873015873015872,0.5396825396825397,0.4444444444444444,0.0,0.0
1937,0.0,0.06172839506172839,0.19753086419753085,0.7283950617283951,0.012345679012345678
951,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
1903,0.0,0.0,0.0,0.09448818897637795,0.905511811023622
2088,0.0,0.0,0.0,0.09448818897637795,0.905511811023622
2221,0.0,0.40625,0.4375,0.125,0.03125
2890,0.1323529411764706,0.7794117647058824,0.08823529411764706,0.0,0.0
1533,0.00980392156862745,0.13725490196078433,0.23529411764705882,0.4803921568627451,0.13725490196078433
1571,0.004405286343612335,0.1277533039647577,0.7400881057268722,0.1277533039647577,0.0
2287,0.0,0.0,0.0,0.09448818897637795,0.905511811023622
378,0.02912621359223301,0.27184466019417475,0.5048543689320388,0.17475728155339806,0.019417475728155338
2082,0.0,0.06172839506172839,0.19753086419753085,0.7283950617283951,0.012345679012345678
1294,0.0,0.08695652173913043,0.08695652173913043,0.5,0.32608695652173914
1445,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
2263,0.1323529411764706,0.7794117647058824,0.08823529411764706,0.0,0.0
2192,0.0,0.0,0.023952095808383235,0.562874251497006,0.41317365269461076
247,0.03333333333333333,0.9333333333333333,0.03333333333333333,0.0,0.0
1263,0.0,0.09803921568627451,0.45098039215686275,0.35294117647058826,0.09803921568627451
2310,0.004405286343612335,0.1277533039647577,0.7400881057268722,0.1277533039647577,0.0
2602,0.00980392156862745,0.13725490196078433,0.23529411764705882,0.4803921568627451,0.13725490196078433
1040,0.0,0.0,0.0,0.09448818897637795,0.905511811023622
1672,0.0,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111
626,0.30952380952380953,0.6190476190476191,0.07142857142857142,0.0,0.0
1635,0.9859154929577465,0.014084507042253521,0.0,0.0,0.0
1052,0.9859154929577465,0.014084507042253521,0.0,0.0,0.0
2334,0.9859154929577465,0.014084507042253521,0.0,0.0,0.0
1069,0.1323529411764706,0.7794117647058824,0.08823529411764706,0.0,0.0
130,0.0,0.0,0.0,0.1839080459770115,0.8160919540229885
2045,0.00980392156862745,0.13725490196078433,0.23529411764705882,0.4803921568627451,0.13725490196078433
2677,0.0,0.0,0.023952095808383235,0.562874251497006,0.41317365269461076
1929,0.0,0.0,0.08614232209737828,0.7265917602996255,0.18726591760299627
1530,0.00980392156862745,0.13725490196078433,0.23529411764705882,0.4803921568627451,0.13725490196078433
1361,0.0,0.06172839506172839,0.19753086419753085,0.7283950617283951,0.012345679012345678
